segment_id,road_name,road_class,highway,length_m,start_node,end_node,connected_segment_ids
URB_00050,13th Main Road,Urban Road,tertiary,1091.7,"12.968317,77.637682","12.968857,77.647734","URB_00037,URB_00815"
URB_00051,13th Main Road,Urban Road,tertiary,1537.5,"13.066048,77.580846","13.057636,77.591479","URB_00885,URB_02071,URB_02086"
URB_00052,14th A Cross Road,Urban Road,tertiary,306.1,"13.017098,77.595727","13.019582,77.596842",URB_01245
URB_00053,14th Cross Chandra Layout,Urban Road,tertiary,755.3,"12.951532,77.520950","12.944959,77.520025",URB_01546
URB_00054,14th Cross Chandra Layout,Urban Road,secondary,957.8,"12.959082,77.523676","12.951887,77.521017","NH_00076,NH_00094,URB_00433,URB_01597"
URB_00055,14th Cross Road,Urban Road,secondary,321.1,"12.898620,77.557992","12.896751,77.560248","URB_00443,URB_01364"
URB_00056,14th Cross Road,Urban Road,tertiary,1062.9,"12.907106,77.575936","12.907029,77.585679",
URB_00057,14th Cross Road,Urban Road,secondary,771.0,"12.929903,77.566640","12.929444,77.573648",
URB_00058,14th Cross Road,Urban Road,tertiary,236.0,"12.999825,77.550681","13.000141,77.552807",
URB_00059,14th Cross Road,Urban Road,tertiary,356.2,"13.016497,77.505643","13.018072,77.502781","URB_00033,URB_00040,URB_00300,URB_01886"
URB_00060,14th Cross Road,Urban Road,unclassified,530.3,"13.020389,77.498507","13.017905,77.502685",
URB_00061,14th Cross Road,Urban Road,tertiary,320.5,"13.038359,77.607240","13.037977,77.610160",
URB_00062,14th Cross Road,Urban Road,tertiary,401.1,"13.060197,77.590013","13.058648,77.593256",
URB_00063,14th Main,Urban Road,tertiary,213.5,"12.906648,77.636793","12.907269,77.638023",URB_00066
URB_00064,14th Main Road,Urban Road,secondary,1092.9,"12.900865,77.559793","12.909441,77.564127","URB_00287,URB_02158,URB_02159"
URB_00065,14th Main Road,Urban Road,tertiary,434.9,"12.910219,77.591931","12.906306,77.591954",NH_00084
URB_00066,14th Main Road,Urban Road,secondary,3312.1,"12.907269,77.638023","12.914477,77.638218","URB_00063,URB_00073"
URB_00067,14th Main Road,Urban Road,tertiary,120.1,"12.943469,77.558244","12.944537,77.558409","URB_00314,URB_01539,URB_01550"
URB_00068,14th Main Road,Urban Road,tertiary,726.7,"12.956945,77.528620","12.956566,77.534433","URB_00735,URB_01602,URB_01610"
URB_00069,14th Main Road,Urban Road,tertiary,416.8,"13.002475,77.540657","13.006201,77.541132","URB_00298,URB_01199,URB_01857"
URB_00070,14th Main Road,Urban Road,tertiary,329.4,"13.062346,77.587084","13.060572,77.589518","URB_01137,URB_02077"
URB_00071,15th A Cross Road,Urban Road,secondary,819.6,"13.093487,77.589764","13.093528,77.582458","URB_00080,URB_00116"
URB_00072,15th Cross Road,Urban Road,tertiary,589.3,"12.913780,77.632387","12.914168,77.626969","URB_00001,URB_00356"
URB_00073,15th Cross Road,Urban Road,tertiary,708.0,"12.913601,77.644669","12.914477,77.638218",URB_00066
URB_00074,15th Cross Road,Urban Road,secondary,982.7,"12.936688,77.582701","12.936658,77.583962","URB_00453,URB_00485"
URB_00075,15th Cross Road,Urban Road,tertiary,1837.3,"13.005778,77.562359","13.005629,77.565945",
URB_00076,15th Cross Road,Urban Road,tertiary,299.6,"13.005865,77.542210","13.008409,77.543041","URB_00399,URB_01857"
URB_00077,15th Main Road,Urban Road,tertiary,913.0,"12.995748,77.534573","12.995131,77.542860","URB_00441,URB_01812,URB_01817"
URB_00078,15th Main Road,Urban Road,tertiary,401.5,"13.011992,77.535687","13.014086,77.532807","URB_00242,URB_01885"
URB_00079,16th A Main Road,Urban Road,tertiary,512.0,"13.097051,77.592247","13.099992,77.588918","SH_00378,URB_00271,URB_02113"
URB_00080,16th B Cross Road,Urban Road,secondary,895.5,"13.093528,77.582458","13.099343,77.577149","URB_00071,URB_00116,URB_02117"
URB_00081,16th Cross Road,Urban Road,tertiary,1050.9,"13.006471,77.578713","13.006464,77.569213","URB_00048,URB_00818,URB_01865"
URB_00082,16th Main,Urban Road,secondary,77.3,"12.921527,77.611131","12.920928,77.610764",
URB_00083,16th Main Road,Urban Road,secondary,2454.8,"12.919794,77.610289","12.919794,77.610289",
URB_00084,16th Main Road,Urban Road,tertiary,680.2,"12.921674,77.588034","12.927797,77.588182",URB_00249
URB_00085,16th Main Road,Urban Road,secondary,101.9,"12.927772,77.589048","12.928553,77.589469",URB_00252
URB_00086,16th Main Road,Urban Road,tertiary,497.9,"12.928610,77.587316","12.932528,77.589423",
URB_00087,16th Main Road,Urban Road,tertiary,230.9,"13.014560,77.530730","13.013831,77.532725","URB_01879,URB_01885,URB_01887"
URB_00088,17th Cross Road,Urban Road,secondary,2820.3,"12.912305,77.638092","12.911989,77.651861",
URB_00089,17th Cross Road,Urban Road,tertiary,339.4,"12.958917,77.721998","12.955869,77.721842",URB_00457
URB_00090,17th Cross Road,Urban Road,tertiary,929.0,"12.966042,77.535445","12.973045,77.538387","URB_00358,URB_01167,URB_01651,URB_01680,URB_01684,URB_01686"
URB_00091,17th Cross Road,Urban Road,secondary,1820.4,"13.007197,77.571172","13.008207,77.554420",
URB_00092,17th Main (S. Nijalingappa Road),Urban Road,tertiary,569.7,"12.990021,77.552509","12.995138,77.552756","URB_00207,URB_01811"
URB_00093,17th Main Road,Urban Road,tertiary,418.6,"12.909239,77.641362","12.905495,77.641254","URB_00203,URB_00743"
URB_00094,17th Main Road,Urban Road,tertiary,730.9,"12.910267,77.591394","12.916847,77.591645",
URB_00095,17th Main Road,Urban Road,tertiary,917.3,"12.940522,77.548144","12.948595,77.549369",
URB_00096,18th Cross Road,Urban Road,tertiary,2285.9,"12.929533,77.514589","12.921943,77.529228",
URB_00097,18th Cross Road,Urban Road,secondary,126.5,"12.974386,77.538132","12.975470,77.538484",URB_01686
URB_00098,18th Cross Road,Urban Road,tertiary,435.7,"12.975745,77.538584","12.979609,77.539240",URB_01693
URB_00099,18th Cross Road,Urban Road,secondary,1127.2,"13.008984,77.562256","13.008534,77.571623","SH_00016,URB_00032,URB_01153"
URB_00100,18th Main Road,Urban Road,tertiary,488.1,"12.900611,77.560170","12.902996,77.556396","URB_00287,URB_00338,URB_01067,URB_01383"
URB_00101,18th Main Road,Urban Road,tertiary,817.6,"12.918432,77.555165","12.911748,77.552177","URB_00029,URB_00618,URB_00642,URB_01225"
URB_00102,18th Main Road,Urban Road,secondary,1760.1,"12.916935,77.589507","12.923292,77.589608",URB_00262
URB_00103,18th Main Road,Urban Road,tertiary,656.2,"12.936745,77.620327","12.941231,77.624122",URB_01215
URB_00104,19th Cross Road,Urban Road,tertiary,420.8,"13.037986,77.553416","13.038560,77.549783","URB_00547,URB_00998,URB_01241"
URB_00105,19th Cross Road,Urban Road,unclassified,318.2,"13.111107,77.590772","13.110318,77.592970",
URB_00106,"19th Cross, Kaggadasapura",Urban Road,tertiary,1096.0,"12.983969,77.679109","12.977061,77.674033","URB_00359,URB_00831,URB_00832"
URB_00107,19th Main Road,Urban Road,secondary,2110.5,"12.904745,77.644356","12.922007,77.644980",URB_00203
URB_00108,19th Main Road,Urban Road,tertiary,998.7,"13.004002,77.549991","12.995164,77.551647","URB_00013,URB_00207"
URB_00109,19th Main Road,Urban Road,tertiary,234.3,"13.039450,77.627911","13.039472,77.629441","URB_00770,URB_00873,URB_02017"
URB_00110,1st A Cross,Urban Road,tertiary,163.7,"12.919179,77.552411","12.918783,77.553865","URB_00029,URB_00121"
URB_00111,1st A Cross Road,Urban Road,tertiary,185.5,"12.885501,77.579044","12.885784,77.580717","URB_00366,URB_00391"
URB_00112,1st A Cross Road,Urban Road,tertiary,986.1,"12.933439,77.623334","12.935873,77.615297","URB_00149,URB_00430"
URB_00113,1st A Cross Road,Urban Road,unclassified,108.4,"12.972237,77.655276","12.973209,77.655346",URB_00127
URB_00114,1st A Cross Road,Urban Road,tertiary,223.2,"13.008900,77.540159","13.006975,77.539841",URB_00241
URB_00115,1st A Main Road,Urban Road,tertiary,81.3,"12.914307,77.602740","12.913573,77.602740",URB_00343
URB_00116,1st A Main Road,Urban Road,tertiary,678.7,"13.099136,77.584931","13.093528,77.582458","URB_00071,URB_00080,URB_00271,URB_00272"
URB_00117,1st A Road,Urban Road,tertiary,448.7,"12.977244,77.718246","12.973220,77.717945",URB_01690
URB_00118,1st Cross Road,Urban Road,tertiary,363.6,"12.870909,77.576557","12.870826,77.579640","URB_01309,URB_01312"
URB_00119,1st Cross Road,Urban Road,tertiary,652.0,"12.892234,77.581874","12.891426,77.575961","URB_00608,URB_00609,URB_00651"
URB_00120,1st Cross Road,Urban Road,tertiary,167.5,"12.892297,77.595555","12.892208,77.594267",
URB_00121,1st Cross Road,Urban Road,tertiary,176.2,"12.919179,77.552411","12.919916,77.551397","URB_00110,URB_01447"
URB_00122,1st Cross Road,Urban Road,tertiary,393.2,"12.929409,77.616192","12.928129,77.619539",
URB_00123,1st Cross Road,Urban Road,tertiary,135.3,"12.934139,77.550354","12.935157,77.549674","URB_00340,URB_00445"
URB_00124,1st Cross Road,Urban Road,tertiary,938.2,"12.948056,77.542249","12.942130,77.544634",URB_00011
URB_00125,1st Cross Road,Urban Road,tertiary,235.2,"12.960594,77.717172","12.959103,77.717736","URB_00328,URB_00457"
URB_00126,1st Cross Road,Urban Road,tertiary,179.0,"12.960470,77.569434","12.958861,77.569509",URB_01181
URB_00127,1st Cross Road,Urban Road,unclassified,296.5,"12.972083,77.657986","12.972237,77.655276",URB_00113
URB_00128,1st Cross Road,Urban Road,secondary,181.7,"12.975060,77.544878","12.976551,77.545399","URB_01008,URB_01212,URB_01711"
URB_00129,1st Cross Road,Urban Road,tertiary,211.4,"12.987868,77.563128","12.987747,77.565069","URB_00218,URB_00236"
URB_00130,1st Cross Road,Urban Road,tertiary,502.6,"12.999618,77.532610","12.998137,77.536547","URB_00916,URB_01837"
URB_00131,1st Cross Road,Urban Road,tertiary,1359.5,"13.025844,77.520784","13.035100,77.527405","URB_01105,URB_01963"
URB_00132,1st Cross Road,Urban Road,tertiary,302.2,"13.035375,77.628585","13.035951,77.631309",
URB_00133,1st Cross Road,Urban Road,secondary,804.1,"13.037714,77.522232","13.043790,77.525288",URB_01076
URB_00134,1st F Cross Road,Urban Road,tertiary,175.2,"12.996884,77.538057","12.995360,77.537649",URB_00906
URB_00135,1st Main Mico Layout,Urban Road,tertiary,783.3,"12.887275,77.591724","12.887275,77.591724",URB_00210
URB_00136,1st Main Road,Urban Road,tertiary,310.3,"12.875989,77.514316","12.878663,77.515043",URB_01315
URB_00137,1st Main Road,Urban Road,tertiary,461.2,"12.884125,77.638466","12.884786,77.642437",
URB_00138,1st Main Road,Urban Road,tertiary,369.3,"12.891692,77.604505","12.888826,77.603151",
URB_00139,1st Main Road,Urban Road,tertiary,1179.9,"12.892651,77.619814","12.886547,77.615319",
URB_00140,1st Main Road,Urban Road,unclassified,390.6,"12.907027,77.599387","12.910535,77.598997",
URB_00141,1st Main Road,Urban Road,tertiary,667.3,"12.919491,77.552103","12.914135,77.549932",URB_01459
URB_00142,1st Main Road,Urban Road,tertiary,1025.7,"12.926656,77.600483","12.930931,77.606740",
URB_00143,1st Main Road,Urban Road,tertiary,1006.8,"12.929284,77.634674","12.929284,77.634674",
URB_00144,1st Main Road,Urban Road,tertiary,875.2,"12.931785,77.544501","12.927737,77.551368",URB_00863
URB_00145,1st Main Road,Urban Road,tertiary,296.7,"12.930916,77.609819","12.931312,77.607359",
URB_00146,1st Main Road,Urban Road,tertiary,599.4,"12.932694,77.516143","12.929887,77.520844","URB_00877,URB_01235"
URB_00147,1st Main Road,Urban Road,tertiary,732.5,"12.931489,77.592601","12.932873,77.586096",URB_00193
URB_00148,1st Main Road,Urban Road,tertiary,348.9,"12.935317,77.615686","12.933879,77.612825",
URB_00149,1st Main Road,Urban Road,tertiary,78.5,"12.935873,77.615297","12.936456,77.614885","URB_00112,URB_00430,URB_01203"
URB_00150,1st Main Road,Urban Road,tertiary,669.6,"12.940902,77.592787","12.945943,77.595550","SH_00038,URB_00012,URB_00452"
URB_00151,1st Main Road,Urban Road,tertiary,888.5,"12.944123,77.494694","12.946548,77.486961",
URB_00152,1st Main Road,Urban Road,tertiary,143.9,"12.947760,77.544431","12.948264,77.543277",URB_01578
URB_00153,1st Main Road,Urban Road,tertiary,493.2,"12.957959,77.616621","12.958464,77.612100",URB_00715
URB_00154,1st Main Road,Urban Road,tertiary,325.6,"12.959778,77.701433","12.956957,77.701636","NH_00060,URB_01166"
URB_00155,1st Main Road,Urban Road,tertiary,579.9,"12.965080,77.701938","12.960248,77.701270",NH_00059
URB_00156,1st Main Road,Urban Road,tertiary,814.4,"12.963671,77.530395","12.970935,77.531066","URB_00387,URB_01681"
URB_00157,1st Main Road,Urban Road,tertiary,897.8,"12.966486,77.544587","12.968806,77.536681","URB_00186,URB_01069,URB_01648"
URB_00158,1st Main Road,Urban Road,unclassified,84.7,"12.971893,77.658140","12.971951,77.658319",
URB_00159,1st Main Road,Urban Road,tertiary,172.8,"12.972056,77.625430","12.972863,77.626720",URB_00532
URB_00160,1st Main Road,Urban Road,secondary,458.2,"12.974244,77.509199","12.972014,77.512727","NH_00074,NH_00096,URB_01654,URB_01683"
URB_00161,1st Main Road,Urban Road,tertiary,125.2,"12.972703,77.525331","12.973804,77.525573","URB_01669,URB_01695"
URB_00162,1st Main Road,Urban Road,tertiary,523.8,"12.971165,77.551922","12.975531,77.553468","URB_00009,URB_00633"
URB_00163,1st Main Road,Urban Road,secondary,593.3,"12.984269,77.728974","12.988154,77.731718",URB_00469
URB_00164,1st Main Road,Urban Road,tertiary,595.3,"12.993487,77.551198","12.993365,77.545746",
URB_00165,1st Main Road,Urban Road,tertiary,433.7,"12.996774,77.528192","12.997821,77.524343","URB_01812,URB_01823"
URB_00166,1st Main Road,Urban Road,secondary,137.6,"12.998148,77.663437","12.997263,77.662942","URB_00240,URB_00297,URB_00862,URB_01836"
URB_00167,1st Main Road,Urban Road,tertiary,542.7,"12.999777,77.599841","12.999960,77.594937",SH_00082
URB_00168,1st Main Road,Urban Road,secondary,3496.0,"13.012858,77.558105","12.993353,77.568367","URB_00418,URB_01883"
URB_00169,1st Main Road,Urban Road,tertiary,575.2,"13.021230,77.623482","13.021076,77.628662",URB_02152
URB_00170,1st Main Road,Urban Road,tertiary,327.3,"13.029723,77.589700","13.029509,77.592714","URB_00510,URB_01980"
URB_00171,1st Main Road,Urban Road,tertiary,377.7,"13.031946,77.520399","13.028634,77.519667","URB_00774,URB_01079,URB_01995"
URB_00172,1st Main Road,Urban Road,tertiary,1083.3,"13.029127,77.631307","13.031975,77.621827","URB_01982,URB_01983"
URB_00173,1st Main Road,Urban Road,tertiary,844.0,"13.036479,77.510380","13.035110,77.518035","URB_01005,URB_02014"
URB_00174,1st Main Road,Urban Road,tertiary,270.8,"13.034668,77.571762","13.037025,77.571650","URB_00376,URB_00799"
URB_00175,1st Main Road,Urban Road,tertiary,614.5,"13.042176,77.582720","13.036714,77.581922",URB_00376
URB_00176,1st Main Road,Urban Road,tertiary,1189.8,"13.037900,77.570108","13.046050,77.572809",URB_00663
URB_00177,1st Main Road,Urban Road,tertiary,655.7,"13.057914,77.587909","13.063717,77.586833",URB_00377
URB_00178,1st Main Road,Urban Road,tertiary,616.1,"13.103731,77.575670","13.104235,77.570025",URB_00318
URB_00179,1st Main road,Urban Road,tertiary,1020.2,"12.876560,77.577153","12.885393,77.575508","URB_00366,URB_00650,URB_00898,URB_00900"
URB_00180,1st Main road BSK 5th stage,Urban Road,tertiary,276.9,"12.896949,77.556595","12.895041,77.554957",URB_00338
URB_00181,20th A Main Road,Urban Road,tertiary,773.8,"12.857206,77.573506","12.855239,77.580319","URB_01286,URB_01287,URB_01293"
URB_00182,20th Cross Road,Urban Road,tertiary,239.5,"12.975262,77.511149","12.974687,77.513277","URB_00381,URB_01683,URB_01692,URB_01708"
URB_00183,20th Cross Road,Urban Road,tertiary,1260.9,"13.059220,77.581244","13.059220,77.581244",
URB_00184,20th Cross Road,Urban Road,tertiary,225.5,"13.064699,77.583906","13.066320,77.585160",URB_00189
URB_00185,20th Main Road,Urban Road,secondary,342.7,"12.916603,77.612416","12.919645,77.612960","URB_00444,URB_00974,URB_01256"
URB_00186,20th Main Road,Urban Road,tertiary,554.0,"12.968806,77.536681","12.969965,77.531739","URB_00157,URB_01664"
URB_00187,20th Main Road,Urban Road,tertiary,150.3,"12.996573,77.550679","12.995351,77.550893","SH_00134,SH_00326,URB_01824"
URB_00188,20th Main Road,Urban Road,tertiary,228.5,"12.999626,77.549953","12.997641,77.550422","SH_00199,URB_00648,URB_00985,URB_01824"
URB_00189,20th Main Road,Urban Road,tertiary,255.0,"13.067722,77.583298","13.066320,77.585160",URB_00184
URB_00190,21st Main Road,Urban Road,tertiary,454.5,"12.910433,77.587688","12.906363,77.587641","NH_00001,NH_00114"
URB_00191,22nd Cross Road,Urban Road,tertiary,1500.3,"12.909282,77.638040","12.908537,77.651849",
URB_00192,22nd Cross Road,Urban Road,secondary,294.9,"12.932364,77.586084","12.933011,77.583912","URB_00539,URB_00718,URB_01057,URB_01503"
URB_00193,22nd Cross Road,Urban Road,secondary,137.7,"12.932947,77.584836","12.932873,77.586096","URB_00020,URB_00147,URB_00539"
URB_00194,22nd Main Road,Urban Road,secondary,376.7,"12.938611,77.553221","12.941890,77.553604",
URB_00195,23rd Cross Road,Urban Road,tertiary,492.6,"12.898356,77.518810","12.902627,77.519899",URB_01370
URB_00196,23rd Cross Road,Urban Road,tertiary,166.5,"12.996922,77.551252","12.996858,77.552787",URB_00042
URB_00197,24th Cross Road,Urban Road,tertiary,1163.7,"12.929008,77.565236","12.923461,77.570235",URB_00255
URB_00198,24th Main Road,Urban Road,secondary,4693.8,"12.910505,77.585708","12.893081,77.586370",
URB_00199,24th Main Road,Urban Road,tertiary,2743.6,"12.899494,77.648838","12.923996,77.649786","URB_00749,URB_00962,URB_01461"
URB_00200,25th Main Road,Urban Road,tertiary,383.0,"12.907041,77.585053","12.910493,77.585042",
URB_00201,25th Main Road,Urban Road,tertiary,452.1,"12.916894,77.592586","12.920650,77.593537",
URB_00202,26th Main Road,Urban Road,tertiary,1781.2,"12.927003,77.593526","12.923206,77.593544","URB_00256,URB_00261"
URB_00203,27th Cross Road,Urban Road,secondary,347.3,"12.905495,77.641254","12.904745,77.644356","URB_00093,URB_00107,URB_00743"
URB_00204,27th Cross Road,Urban Road,secondary,944.3,"12.921036,77.573566","12.921036,77.573566",
URB_00205,27th Cross Road,Urban Road,tertiary,1921.1,"12.930843,77.578139","12.930763,77.586055",URB_00227
URB_00206,27th Main Road,Urban Road,secondary,2516.3,"12.903546,77.648799","12.924253,77.651783","SH_00217,URB_01456,URB_01462,URB_01465"
URB_00207,28th Cross Road,Urban Road,tertiary,120.2,"12.995138,77.552756","12.995164,77.551647","URB_00092,URB_00108,URB_01811"
URB_00208,28th Main Road,Urban Road,tertiary,1288.3,"12.916892,77.595058","12.928470,77.595397",URB_01476
URB_00209,29th Main Road,Urban Road,secondary,4568.0,"12.905649,77.605858","12.913014,77.614960",URB_00411
